סמל ישוב,סמל קלפי,בוחרים,מצביעים,פסולים,כשרים,שם ישוב,אמת,ב,ג,ד,ו,ז,זך,זנ,ט,יש,כן,ל,ם,מחל,מרצ,נ,נץ,עם,ף,פה,צ,צף,ק,קך,קנ,קץ,רק,שס
8900,40,697,565,0,565,טמרה,28,0,0,106,157,0,0,0,0,0,0,0,65,5,41,0,0,116,0,0,0,15,0,0,0,1,0,31
8900,50,774,587,5,582,טמרה,8,0,0,32,192,0,0,0,1,0,0,0,4,3,5,0,0,163,0,0,0,164,0,0,0,1,0,9
8900,60,693,518,14,504,טמרה,9,0,1,37,167,0,0,0,0,0,0,0,5,2,5,0,0,150,0,0,0,109,0,1,0,1,0,17
8900,70,703,584,0,584,טמרה,18,0,0,40,197,0,0,0,0,0,0,0,11,6,8,0,0,157,0,0,0,125,0,0,0,0,0,22
8900,80,739,570,1,569,טמרה,9,3,0,57,118,0,0,0,0,0,0,1,6,2,5,0,0,339,0,0,0,25,0,0,0,0,0,4
8900,90,739,556,11,545,טמרה,11,0,0,65,201,0,0,0,1,0,0,0,9,3,7,0,1,216,0,0,0,20,0,0,0,0,0,11
8900,100,747,580,8,572,טמרה,13,0,0,74,224,0,0,0,0,0,1,0,3,10,8,0,0,195,0,0,0,24,0,0,0,0,1,19
8900,110,710,552,10,542,טמרה,12,0,1,45,224,0,0,0,0,1,0,0,16,0,8,0,0,214,0,0,0,10,1,0,0,0,1,9
8900,120,763,626,16,610,טמרה,47,0,0,114,180,0,0,0,0,0,1,0,68,5,27,0,0,128,0,0,0,15,0,0,0,0,0,25
8900,130,727,551,9,542,טמרה,12,0,0,73,213,0,0,0,0,0,0,0,9,7,3,0,0,178,1,0,0,28,0,1,0,0,0,17
8900,140,750,575,3,572,טמרה,5,0,0,152,180,0,0,0,0,0,0,0,5,2,9,0,0,156,0,0,0,54,0,0,0,0,0,9
8900,150,708,525,0,525,טמרה,10,0,0,47,249,0,0,0,0,0,0,0,3,0,16,0,0,133,0,0,0,3,0,0,0,0,1,63
8900,160,789,775,5,770,טמרה,57,0,1,113,205,0,0,0,0,1,0,0,23,15,16,0,2,269,0,0,0,52,0,0,0,0,0,16
8900,170,753,615,0,615,טמרה,4,0,0,69,209,0,0,0,0,1,0,0,18,0,2,0,0,274,0,0,0,32,0,0,0,0,1,5
8900,180,725,542,3,539,טמרה,22,0,0,83,225,0,0,0,0,0,0,0,30,1,14,0,0,141,0,0,0,8,0,1,0,0,0,14
8900,190,686,504,2,502,טמרה,16,0,1,48,170,0,0,0,0,0,0,0,2,1,5,0,0,152,3,0,0,95,2,0,0,0,0,7
9000,10,623,313,9,304,באר שבע,14,12,1,0,0,0,0,3,0,21,30,35,9,99,7,0,1,0,0,0,0,0,0,1,0,1,0,70
9000,20,581,309,12,297,באר שבע,27,12,4,0,1,0,0,1,0,30,13,20,11,116,4,0,0,1,0,0,0,0,0,0,2,0,1,54
9000,30,504,235,12,223,באר שבע,12,6,3,0,3,0,0,1,0,16,16,10,6,97,2,0,1,0,0,0,0,0,0,0,0,0,0,50
9000,40,620,267,1,266,באר שבע,14,12,1,0,0,0,0,1,0,15,18,15,9,88,2,0,2,0,0,0,0,0,0,0,1,0,0,88
9000,50,654,331,11,320,באר שבע,17,19,4,0,1,0,0,0,0,17,16,13,8,126,4,0,3,1,1,0,1,0,0,0,5,0,1,83
9000,60,798,368,7,361,באר שבע,35,4,0,0,1,0,0,7,0,43,38,52,6,101,7,1,1,0,4,1,0,0,0,0,2,0,3,55
9000,70,575,300,4,296,באר שבע,14,2,1,1,1,0,0,0,1,18,65,61,5,77,0,0,2,1,0,0,0,0,0,1,1,0,0,45
9000,80,469,234,7,227,באר שבע,14,11,2,1,1,0,0,3,0,14,1,10,7,112,3,2,0,0,0,4,0,0,0,0,0,0,1,41
9000,90,586,241,6,235,באר שבע,30,11,2,1,1,0,0,0,0,13,10,15,3,90,6,2,0,1,0,0,0,0,0,0,0,0,0,50
9000,100,461,176,2,174,באר שבע,9,5,1,0,2,0,0,1,0,10,3,9,4,80,2,1,1,1,0,1,0,0,0,0,1,0,0,43
9000,110,521,241,6,235,באר שבע,15,3,2,0,0,0,0,0,0,28,9,16,6,93,4,1,5,0,0,0,0,0,0,0,1,0,0,52
9000,130,502,242,4,238,באר שבע,18,3,4,0,1,0,0,2,0,25,48,21,7,62,6,1,7,0,0,0,0,0,0,1,1,0,1,30
9000,140,519,258,10,248,באר שבע,8,2,1,0,1,0,0,1,0,30,42,29,3,97,2,0,0,0,1,2,0,0,0,0,2,1,0,26
9000,150,621,309,5,304,באר שבע,15,4,1,2,1,0,0,0,0,39,45,41,0,91,5,0,4,2,0,1,0,0,1,0,2,0,0,50
9000,160,424,216,8,208,באר שבע,10,28,7,0,0,0,0,1,0,16,9,19,5,56,1,0,2,1,0,0,0,0,1,0,0,0,1,51
9000,170,872,423,15,408,באר שבע,36,4,5,0,3,0,0,1,0,60,25,50,12,147,4,0,3,0,1,1,1,0,0,1,7,0,1,46
9000,180,568,257,10,247,באר שבע,16,1,0,0,4,0,0,0,0,30,18,40,3,76,14,1,1,0,0,2,0,0,0,0,4,0,0,37
9000,190,531,238,8,230,באר שבע,11,3,10,0,0,0,0,4,1,6,15,18,4,99,0,0,1,1,0,0,0,0,1,0,1,1,0,54
9000,200,572,236,11,225,באר שבע,7,6,7,0,0,0,0,3,0,12,1,10,41,73,3,0,1,2,0,1,0,0,0,0,1,0,0,57
9000,210,760,409,12,397,באר שבע,25,12,2,1,1,3,0,0,0,33,23,26,14,173,8,1,2,0,0,0,0,0,0,1,1,0,1,70
9000,220,694,334,6,328,באר שבע,37,15,3,0,0,0,0,1,0,35,19,12,13,119,13,0,0,0,0,0,0,0,0,0,2,1,0,58
9000,230,465,244,4,240,באר שבע,13,14,5,0,2,0,0,0,0,17,10,22,5,92,3,1,2,0,0,0,1,0,0,1,1,0,0,51
9000,250,629,287,7,280,באר שבע,10,1,1,0,2,0,0,1,0,19,32,21,11,113,2,0,4,3,0,0,2,0,0,1,3,2,0,52
9000,260,576,286,8,278,באר שבע,6,4,6,0,0,0,0,2,0,18,12,23,9,101,4,0,1,1,0,0,0,2,0,1,1,0,0,87
9000,270,751,340,10,330,באר שבע,8,3,10,0,0,0,0,1,1,21,39,45,8,100,4,0,0,1,0,1,0,0,0,1,1,0,0,86
9000,280,598,275,7,268,באר שבע,9,0,4,0,0,2,0,1,0,15,24,26,4,109,1,0,3,1,0,0,1,0,0,2,6,0,0,60
9000,290,643,308,5,303,באר שבע,3,3,18,0,0,4,0,0,0,13,22,30,6,113,1,0,3,2,0,1,0,0,0,0,2,0,1,81
9000,300,727,377,14,363,באר שבע,17,5,3,0,0,0,0,1,0,39,41,78,2,119,2,0,1,0,1,0,0,0,0,1,1,0,0,52
9000,310,612,322,9,313,באר שבע,12,6,8,0,0,0,0,0,0,39,21,43,4,119,3,1,1,1,0,1,0,0,0,0,22,0,1,31
9000,340,485,217,9,208,באר שבע,7,3,3,0,0,0,0,0,0,20,13,19,18,76,7,0,1,2,0,0,1,0,0,0,2,0,0,36
9000,350,658,380,11,369,באר שבע,46,11,3,0,0,0,0,0,0,55,42,36,8,110,16,1,2,1,0,2,0,0,0,1,5,0,1,29
9000,360,814,459,11,448,באר שבע,62,13,2,1,0,1,0,0,1,39,16,13,9,177,12,0,3,0,0,0,0,0,0,0,5,0,0,94
9000,370,764,394,12,382,באר שבע,20,19,8,0,1,0,0,0,0,24,11,29,9,142,8,0,2,0,0,1,0,0,0,0,4,0,1,103
9000,380,715,451,7,444,באר שבע,64,62,3,0,0,0,0,1,0,65,6,22,16,137,13,0,3,0,0,2,0,0,0,0,0,0,0,50
9000,390,757,412,7,405,באר שבע,84,28,10,1,0,1,0,0,0,62,18,24,6,116,10,0,3,0,0,0,0,0,0,0,2,0,0,40
9000,400,722,319,8,311,באר שבע,69,26,5,0,0,0,0,0,1,33,1,9,7,105,19,0,0,0,0,1,0,0,1,2,2,0,1,29
9000,410,486,218,14,204,באר שבע,11,3,5,1,0,1,0,1,0,22,24,17,6,63,4,1,1,0,0,1,0,0,1,1,0,0,2,39
9000,420,821,526,5,521,באר שבע,67,83,4,0,0,1,0,3,0,64,31,37,11,127,20,3,6,0,0,0,0,0,0,0,6,0,2,56
9000,430,662,416,4,412,באר שבע,71,18,6,0,0,1,0,0,0,58,8,24,12,135,31,2,7,1,0,0,1,0,0,0,2,0,0,35
9000,450,492,336,4,332,באר שבע,61,5,2,0,1,0,0,0,0,44,1,14,16,130,12,0,2,0,0,0,0,0,0,0,3,0,5,36
9000,460,569,385,4,381,באר שבע,72,8,0,0,0,1,0,2,0,56,4,19,4,155,20,2,1,0,0,0,0,0,0,0,3,0,0,34
9000,470,497,265,5,260,באר שבע,22,5,0,0,0,0,0,0,0,46,14,26,6,117,6,0,1,0,0,0,0,0,0,0,1,0,0,16
9000,480,633,410,25,385,באר שבע,28,4,6,0,0,0,0,1,0,24,37,54,35,126,5,1,4,3,1,0,0,0,2,0,3,0,0,51
9000,490,690,331,15,316,באר שבע,23,3,2,0,0,1,0,0,0,46,48,50,6,113,5,0,0,0,0,0,0,0,0,0,2,0,1,16
9000,530,617,434,4,430,באר שבע,85,20,5,0,0,2,0,0,0,65,3,10,28,145,25,1,6,0,0,0,0,0,0,0,6,0,5,24
9000,540,676,356,13,343,באר שבע,23,4,4,0,0,0,0,1,0,67,27,40,12,120,4,0,6,0,0,0,0,0,1,0,4,0,0,30
9000,550,750,337,11,326,באר שבע,10,3,2,0,0,0,0,0,0,28,13,40,5,161,4,2,5,1,0,0,2,0,2,0,1,0,0,47
9000,560,728,436,5,431,באר שבע,61,18,2,0,0,0,0,4,0,39,9,26,15,174,14,0,5,0,0,0,0,1,0,0,2,0,1,60
9000,570,761,533,5,528,באר שבע,122,16,0,0,1,1,0,0,0,75,1,9,22,182,35,2,4,0,0,1,1,0,0,0,5,1,2,48
9000,580,541,268,9,259,באר שבע,35,11,0,0,1,2,0,0,0,35,8,10,8,98,6,1,0,0,1,0,1,0,0,1,6,0,1,34
9000,590,722,419,7,412,באר שבע,25,16,2,0,2,0,0,2,0,21,7,21,15,214,6,0,5,1,0,1,0,0,0,0,1,0,0,73
9000,600,661,406,5,401,באר שבע,37,15,5,0,0,0,0,5,1,28,1,9,15,182,13,1,0,0,0,0,0,0,0,1,3,0,0,85
9000,620,441,259,7,252,באר שבע,47,11,1,0,3,0,0,1,0,19,4,14,8,88,15,1,3,0,0,0,1,0,0,0,4,0,3,29
9000,630,547,303,4,299,באר שבע,50,12,3,0,2,1,0,0,0,38,3,7,16,120,17,2,4,0,0,0,1,0,0,1,0,0,1,21
9000,640,378,149,1,148,באר שבע,11,6,8,0,0,2,0,0,0,23,3,7,5,56,6,2,3,1,0,0,0,0,0,0,2,0,1,12
9000,650,795,418,14,404,באר שבע,15,7,5,0,0,0,0,2,0,29,70,37,8,132,4,0,2,3,0,0,0,0,0,1,3,1,1,84
9000,660,633,407,4,403,באר שבע,51,13,1,0,0,0,0,0,0,61,2,16,5,204,14,3,1,0,0,0,0,0,0,0,3,0,1,28
9000,670,458,230,8,222,באר שבע,29,5,4,0,1,0,0,0,0,25,22,20,6,66,10,0,0,1,0,0,1,1,0,2,1,0,1,27
9000,680,503,216,10,206,באר שבע,22,0,0,2,0,0,0,0,0,56,10,28,4,50,5,1,1,0,0,1,1,0,0,0,4,1,1,19
9000,690,597,348,8,340,באר שבע,53,13,4,0,0,0,0,0,0,54,9,31,6,126,8,2,0,1,0,0,1,0,0,1,6,1,1,23
9000,700,421,257,5,252,באר שבע,54,5,3,1,0,0,0,0,0,29,0,8,8,98,16,3,0,0,0,0,0,0,0,0,2,0,0,25
9000,710,419,240,5,235,באר שבע,25,23,0,0,0,0,0,2,0,15,4,4,6,98,7,1,2,0,0,0,0,0,0,1,1,0,0,46
9000,730,738,329,11,318,באר שבע,21,6,1,1,0,0,0,2,1,21,40,54,13,107,2,0,4,0,1,1,0,0,0,0,3,0,1,39
9000,740,467,219,4,215,באר שבע,7,2,6,0,0,0,0,0,0,9,9,22,10,109,4,0,0,0,0,0,0,0,0,0,2,1,0,34
9000,750,702,295,6,289,באר שבע,25,8,4,0,0,0,0,3,1,30,31,36,11,75,8,0,3,0,2,0,0,1,0,0,0,0,1,50
9000,760,576,306,9,297,באר שבע,15,13,4,2,4,0,0,1,1,25,31,30,7,102,6,4,5,1,0,0,0,0,2,2,1,0,0,41
9000,780,697,372,11,361,באר שבע,19,12,13,0,2,0,0,2,0,15,13,19,7,178,4,1,3,1,1,0,0,0,0,0,1,1,2,67
9000,790,564,323,8,315,באר שבע,37,20,5,0,0,0,0,0,1,24,8,20,6,129,14,0,1,0,0,0,0,0,0,1,2,0,0,47
9000,810,529,290,1,289,באר שבע,15,8,5,0,0,0,0,2,0,11,10,21,12,116,7,0,2,3,1,0,0,0,1,0,2,0,0,73
9000,820,717,359,12,347,באר שבע,19,10,2,0,0,0,0,2,0,31,11,17,34,124,7,0,3,3,0,0,2,0,0,1,0,3,1,77
9000,840,528,290,7,283,באר שבע,35,4,7,2,0,0,0,2,1,52,31,17,14,84,17,0,3,0,0,0,0,0,0,0,3,0,1,10
9000,860,585,302,9,293,באר שבע,39,17,2,0,0,0,0,3,0,33,5,10,9,125,4,1,0,1,0,1,0,0,0,0,1,0,2,40
9000,870,767,389,12,377,באר שבע,19,2,2,0,0,0,0,0,0,75,39,66,11,119,8,0,2,0,1,2,0,0,1,2,3,1,3,21
9000,900,786,374,15,359,באר שבע,28,4,7,1,1,0,0,4,0,35,26,38,12,144,10,2,5,1,0,0,1,0,1,0,3,0,0,36
9000,910,713,421,13,408,באר שבע,27,5,1,2,2,1,0,0,2,72,23,43,19,157,9,0,2,0,0,0,0,0,0,0,5,0,0,38
9000,920,713,424,21,403,באר שבע,29,5,3,4,1,0,0,3,1,51,18,79,14,144,9,1,6,0,0,1,0,0,1,0,3,0,2,28
9000,930,620,329,9,320,באר שבע,22,5,8,0,1,2,0,4,0,30,15,23,18,132,9,0,1,0,1,3,0,0,0,0,1,0,2,43
9000,940,691,332,8,324,באר שבע,32,4,1,0,1,0,0,3,0,38,7,13,15,155,15,1,2,1,0,1,0,0,0,0,4,0,3,28
9000,950,573,286,13,273,באר שבע,7,6,1,2,0,0,0,0,0,22,30,21,8,123,1,0,0,0,1,1,0,0,0,2,0,0,2,46
9000,960,822,463,8,455,באר שבע,39,21,5,0,0,0,0,0,0,41,48,42,13,152,4,2,1,0,0,2,0,0,1,0,4,0,1,79
9000,990,609,388,4,384,באר שבע,18,31,3,0,0,0,0,6,1,24,6,12,16,147,0,0,10,2,0,1,1,0,0,0,4,0,1,101
9000,1000,756,441,7,434,באר שבע,25,21,8,0,1,1,0,5,0,23,10,28,11,160,6,0,6,1,0,0,1,0,0,0,1,0,0,126
9000,1020,793,407,3,404,באר שבע,35,14,4,0,0,0,0,4,0,47,13,23,8,166,3,2,10,1,0,0,0,0,1,0,3,0,1,69
9000,1030,584,322,6,316,באר שבע,47,19,8,0,0,0,0,2,0,29,15,8,10,114,10,0,7,0,1,0,0,0,0,0,3,0,0,43
9000,1040,747,411,1,410,באר שבע,37,17,11,0,1,0,0,1,0,39,6,31,12,166,6,0,1,0,0,1,0,0,0,0,2,0,0,79
9000,1050,761,460,10,450,באר שבע,44,22,8,2,1,0,0,2,0,41,4,20,8,189,5,0,6,1,0,0,0,1,0,0,3,1,7,85
9000,1060,748,447,2,445,באר שבע,62,14,2,0,0,0,0,1,0,48,17,16,10,179,16,1,10,0,0,1,0,0,0,2,7,0,2,57
9000,1070,733,449,8,441,באר שבע,20,32,5,0,2,1,0,2,0,16,3,21,5,178,8,2,8,1,1,1,0,0,0,0,4,0,0,131
9000,1080,554,312,6,306,באר שבע,19,17,5,0,0,0,0,1,0,17,5,10,4,123,5,0,3,3,1,0,0,0,0,0,1,0,1,91
9000,1090,703,359,9,350,באר שבע,27,21,4,0,1,0,0,1,0,75,34,43,16,94,8,0,6,0,0,0,0,0,1,0,2,0,2,15
9000,1100,662,367,10,357,באר שבע,38,7,3,1,0,0,0,0,0,66,35,63,16,89,15,2,1,1,0,0,0,0,0,1,3,0,1,15
9000,1110,654,424,10,414,באר שבע,56,79,4,0,0,0,0,1,1,43,8,30,13,117,29,3,0,0,0,0,0,0,0,1,3,0,2,24
9000,1120,678,446,11,435,באר שבע,87,30,12,0,1,0,0,0,1,80,17,28,8,110,28,1,5,0,0,0,0,0,0,0,1,0,1,25
9000,1130,700,370,10,360,באר שבע,44,8,6,0,0,1,0,0,0,51,36,57,4,95,17,0,1,0,0,1,0,0,1,1,2,0,0,35
9000,1140,696,419,17,402,באר שבע,25,6,5,0,0,1,0,5,0,70,43,53,16,123,8,0,1,0,0,0,0,1,0,0,2,0,1,42
9000,1150,484,272,3,269,באר שבע,30,11,8,1,0,0,0,0,0,39,6,25,7,95,7,0,1,1,0,0,0,0,0,0,9,0,1,28
9000,1160,734,413,6,407,באר שבע,42,18,1,0,2,0,0,2,1,42,2,15,12,142,14,2,13,0,0,0,0,0,0,0,1,1,0,97
9000,1170,463,243,5,238,באר שבע,14,11,3,0,0,0,0,0,0,31,20,43,7,71,8,2,2,0,0,0,0,0,0,1,2,0,1,22
9000,1180,565,385,9,376,באר שבע,46,84,7,0,0,0,0,0,0,42,24,50,0,81,5,0,3,0,0,0,0,0,0,0,3,0,4,27
9000,1190,680,240,1,239,באר שבע,35,8,1,0,0,0,0,1,0,42,5,12,4,98,18,0,1,0,0,3,0,0,0,0,1,0,1,9
9000,1200,648,359,2,357,באר שבע,49,8,5,1,0,1,0,0,0,65,23,12,8,120,16,0,2,0,0,0,1,0,0,1,3,0,0,42
9000,1220,773,467,10,457,באר שבע,26,21,7,0,1,11,0,0,0,31,9,26,6,207,11,2,7,0,0,0,1,1,0,0,0,0,3,87
9000,1230,617,364,8,356,באר שבע,21,7,8,0,0,18,0,1,0,19,2,22,5,149,1,0,7,0,0,0,0,0,0,0,3,0,0,93
9000,1240,493,318,3,315,באר שבע,106,14,0,0,0,0,0,0,0,44,1,6,12,86,38,0,1,0,0,0,0,0,0,0,1,0,1,5
9000,1250,725,464,2,462,באר שבע,116,8,6,0,1,0,0,0,0,62,5,15,9,169,24,2,3,0,0,0,0,0,0,0,6,0,1,35
9000,1260,503,157,2,155,באר שבע,21,10,5,0,0,0,0,0,0,9,3,9,1,63,3,0,2,0,0,0,0,0,0,0,4,0,3,22
9000,1270,414,200,3,197,באר שבע,35,5,7,0,0,2,0,0,0,17,1,10,8,63,16,2,3,0,0,0,0,0,0,0,0,0,0,28
9000,1340,666,396,19,377,באר שבע,9,1,2,0,0,0,0,0,0,91,84,81,3,87,4,0,3,0,2,3,0,0,0,2,2,1,0,2
9000,1360,528,305,12,293,באר שבע,8,0,4,0,0,0,0,0,2,58,35,71,1,99,4,0,1,0,0,3,0,0,1,0,1,0,1,4
9000,1370,775,515,26,489,באר שבע,9,0,3,1,1,0,0,0,1,95,124,105,3,121,3,0,4,0,0,1,0,0,3,3,1,0,1,10
9000,1380,786,532,4,528,באר שבע,63,12,3,5,4,2,0,0,0,67,2,16,23,255,18,1,6,1,0,1,1,0,0,0,7,0,3,38
9000,1390,593,406,6,400,באר שבע,84,11,4,0,1,1,0,0,0,66,1,7,8,160,24,0,1,0,0,0,0,0,0,0,12,0,0,20
9000,1400,572,390,5,385,באר שבע,96,23,3,1,2,0,0,0,0,46,4,7,4,152,16,1,5,0,0,0,1,0,0,0,16,0,2,6
9000,1410,691,352,10,342,באר שבע,27,1,6,1,3,0,0,0,0,60,31,58,6,113,2,0,3,0,0,0,1,0,0,0,0,0,2,28
9000,1420,619,352,7,345,באר שבע,36,9,1,0,2,0,0,0,1,56,3,33,6,160,6,1,2,0,0,0,0,1,0,0,2,0,0,26
9000,1430,647,337,3,334,באר שבע,23,5,5,0,0,0,0,1,0,42,15,34,8,140,5,1,2,0,0,0,0,0,1,0,0,1,1,50
9000,1440,520,243,9,234,באר שבע,17,7,1,0,0,0,0,0,0,34,20,41,4,89,2,0,1,0,0,0,0,0,0,0,1,0,1,16
9000,1450,623,417,3,414,באר שבע,72,7,6,1,6,0,0,1,0,51,1,9,27,157,8,2,3,1,0,0,0,0,0,2,5,0,0,55
9000,1460,491,281,3,278,באר שבע,17,2,4,0,0,1,0,0,0,37,11,28,9,97,2,0,2,0,1,0,0,0,0,0,2,0,0,65
9000,1470,706,425,9,416,באר שבע,35,7,2,0,0,0,0,2,1,61,19,37,24,159,9,1,6,0,0,3,0,0,0,0,0,0,0,50
9000,1480,716,376,12,364,באר שבע,26,6,5,0,0,0,0,0,0,48,24,30,22,130,3,1,1,1,0,0,0,0,0,0,3,1,1,62
9000,1490,547,384,3,381,באר שבע,77,17,1,2,2,0,0,0,0,37,0,9,10,164,25,2,5,0,0,0,0,0,0,0,10,0,1,19
9000,1500,484,315,1,314,באר שבע,42,5,1,4,3,0,0,0,1,33,2,6,19,128,13,2,10,0,0,0,0,0,0,0,3,0,2,40
9000,1510,482,267,4,263,באר שבע,19,4,0,1,0,0,0,2,0,62,41,43,6,67,7,0,3,1,0,0,1,0,0,1,2,0,0,3
9000,1520,757,354,13,341,באר שבע,19,11,0,0,1,0,0,0,0,66,24,38,6,134,7,0,1,1,0,0,0,0,0,0,5,0,0,28
9000,1530,723,314,10,304,באר שבע,24,4,0,0,0,0,0,0,0,50,29,35,8,99,4,1,0,0,0,0,0,0,0,1,2,0,0,47
9000,1540,710,272,7,265,באר שבע,18,6,1,0,1,0,0,1,0,34,26,37,16,88,1,0,5,1,0,0,0,0,0,0,3,0,0,27
9000,1550,641,336,17,319,באר שבע,34,4,0,1,1,0,0,0,1,41,33,34,15,119,6,0,4,0,0,2,0,0,1,0,2,0,1,20
9000,1560,716,411,10,401,באר שבע,35,6,3,0,2,0,0,0,0,55,28,31,18,156,7,0,1,1,1,2,0,0,0,0,4,0,0,51
9000,1570,745,344,16,328,באר שבע,19,3,3,0,2,0,0,0,0,49,38,45,5,126,8,0,0,1,0,0,0,0,0,1,4,0,0,24
9000,1580,622,285,8,277,באר שבע,18,0,0,0,0,1,0,0,0,46,40,44,8,93,7,0,1,0,0,0,0,0,0,2,1,0,0,16
9000,1590,617,352,15,337,באר שבע,7,2,3,0,0,0,0,0,0,59,31,45,11,142,6,2,5,0,0,1,0,0,1,3,2,0,0,17
9000,1600,761,493,10,483,באר שבע,28,7,1,0,0,0,0,1,0,61,23,44,22,210,8,0,5,2,0,0,0,0,0,0,5,0,0,66
9000,1610,613,366,7,359,באר שבע,38,13,3,0,2,0,0,0,0,67,16,40,9,121,17,2,1,0,0,0,1,0,0,0,5,0,2,22
9000,1620,669,321,9,312,באר שבע,9,6,1,1,1,0,0,2,0,43,18,41,28,123,2,0,0,3,1,0,0,0,1,3,2,0,0,27
9000,1630,684,393,5,388,באר שבע,50,8,1,2,0,0,0,1,3,72,13,42,2,144,18,3,3,0,0,0,0,0,0,1,5,0,1,19
9000,1640,738,510,4,506,באר שבע,55,21,3,0,1,0,0,2,0,48,0,18,32,242,16,3,1,0,0,0,1,0,0,0,6,0,0,57
9000,1650,507,267,3,264,באר שבע,34,8,1,0,2,0,0,0,0,62,15,9,6,91,5,0,0,1,0,0,0,0,0,0,2,0,2,26
9000,1660,499,298,5,293,באר שבע,74,7,6,1,1,0,0,0,0,42,1,14,6,101,14,0,2,0,0,0,0,0,0,0,1,0,2,21
9000,1670,584,379,4,375,באר שבע,78,9,1,0,0,0,0,1,0,63,12,29,16,126,9,2,0,0,1,0,1,0,0,0,3,0,0,24
9000,1680,622,325,10,315,באר שבע,26,1,2,0,0,1,0,0,0,73,7,44,15,102,8,2,4,0,1,0,0,0,0,0,2,0,0,27
9000,1690,747,476,6,470,באר שבע,93,13,2,1,0,0,0,0,0,101,20,40,18,139,18,1,3,0,0,0,1,0,0,0,4,0,1,15
9000,1700,664,415,0,415,באר שבע,53,15,5,0,0,0,0,0,0,57,21,38,15,144,14,0,0,2,0,0,1,0,0,0,6,0,1,43
9000,1710,691,408,10,398,באר שבע,46,10,1,0,0,0,0,3,0,66,7,23,27,141,6,0,7,0,0,0,0,0,0,0,5,0,0,56
9000,1720,451,259,13,246,באר שבע,17,5,5,0,0,0,0,2,0,36,10,23,13,97,2,0,5,5,1,0,0,1,0,0,1,0,0,23
9000,1730,616,355,6,349,באר שבע,27,11,4,0,0,0,0,0,0,45,7,16,27,146,9,1,4,1,0,0,0,0,0,0,1,0,0,50
9000,1740,699,374,11,363,באר שבע,20,3,5,0,1,1,0,0,0,38,35,66,50,100,2,0,3,3,3,0,0,0,0,0,1,2,0,30
9000,1750,617,387,12,375,באר שבע,18,7,7,0,0,0,0,2,0,50,20,43,34,147,11,0,4,0,0,2,0,0,0,0,4,0,0,26
9000,1760,689,388,8,380,באר שבע,22,5,2,0,1,0,0,0,1,76,30,54,17,129,10,0,2,0,0,0,0,0,0,1,2,0,0,28
9000,1770,727,472,5,467,באר שבע,74,17,3,0,0,0,0,1,0,46,1,23,20,248,4,0,2,1,0,0,0,0,0,0,2,0,3,22
9000,1780,611,382,13,369,באר שבע,17,7,0,0,0,0,0,1,0,49,12,66,30,147,6,0,8,1,0,0,0,0,0,0,2,0,0,23
9000,1790,712,471,3,468,באר שבע,46,11,3,1,0,0,0,3,0,52,14,41,41,215,3,0,5,2,0,0,0,0,0,0,0,0,1,30
9000,1800,650,393,6,387,באר שבע,16,24,0,1,0,0,0,0,1,39,7,34,14,172,8,1,7,0,0,0,0,0,0,0,0,0,0,63
9000,1810,638,474,3,471,באר שבע,85,30,6,0,0,0,0,2,0,84,13,19,21,149,19,1,9,1,0,0,0,0,0,0,7,0,0,25
9000,1820,616,437,5,432,באר שבע,89,15,2,0,0,0,0,1,0,77,3,11,17,154,28,1,2,0,0,0,0,0,1,0,3,0,1,27
9000,1830,705,466,4,462,באר שבע,84,31,0,2,0,1,0,2,0,57,5,12,9,188,20,1,2,2,0,0,0,0,0,0,5,0,4,37
9000,1840,722,513,1,512,באר שבע,51,31,0,0,1,0,0,4,0,45,2,17,25,272,9,1,2,0,0,0,0,0,0,0,3,0,0,49
9000,1850,726,452,13,439,באר שבע,20,2,2,0,2,0,0,2,0,78,30,70,7,178,8,0,4,0,0,0,0,0,1,0,5,1,0,29
9000,1860,596,371,7,364,באר שבע,18,8,3,0,1,0,0,0,1,58,23,48,10,143,7,0,2,0,0,0,0,0,0,0,1,0,1,40
9000,1870,627,442,12,430,באר שבע,78,24,2,0,0,0,0,0,1,73,12,22,50,131,13,1,3,0,0,0,0,0,1,0,3,0,1,15
9000,1880,751,423,10,413,באר שבע,18,5,0,0,1,1,0,1,0,97,31,101,5,130,4,0,2,0,0,0,0,0,1,0,1,0,2,13
9000,1890,667,386,4,382,באר שבע,14,4,4,0,0,0,0,1,0,64,20,52,14,159,5,0,4,1,0,1,0,0,0,1,0,0,1,37
9000,1900,642,339,5,334,באר שבע,33,8,3,0,0,1,0,0,0,39,7,17,10,138,8,1,6,0,0,0,1,0,0,0,0,0,0,62
9000,1910,724,456,3,453,באר שבע,50,11,2,0,0,0,0,1,0,87,4,20,21,187,23,0,3,0,0,1,0,0,0,0,4,0,1,38
9000,1920,689,417,4,413,באר שבע,44,4,7,0,0,2,0,0,0,74,16,54,14,145,11,0,5,1,0,0,1,0,0,0,3,0,1,31
9000,1930,644,343,8,335,באר שבע,25,4,1,0,1,0,0,1,0,80,16,36,5,117,16,0,7,0,0,0,0,0,0,0,4,0,3,19
9000,1940,640,384,5,379,באר שבע,34,8,2,1,0,0,0,2,0,61,10,31,20,155,6,1,3,0,1,1,2,0,0,1,1,0,2,37
